2023-04-22 20:36:06.338153-03:00, 1414889.606376914, MWW369
2023-04-22 20:36:07.922928-03:00, 1414891.141150659, MWW369
2023-04-22 20:36:11.091344-03:00, 1414894.425958822, AA000AA
2023-04-22 20:36:14.734645-03:00, 1414898.008348643, MWW369
2023-04-22 20:36:15.556147-03:00, 1414898.908284853, AA000AA
2023-04-22 20:36:19.469325-03:00, 1414902.732932106, MWW369
2023-04-22 20:36:20.164416-03:00, 1414903.432092934, A111ZZN
2023-04-22 20:36:20.518057-03:00, 1414903.789992212, MWW369
2023-04-22 20:36:21.444834-03:00, 1414904.740378812, MWW369
2023-04-22 20:36:24.509624-03:00, 1414907.847804727, AA000AA
2023-04-22 20:36:26.974125-03:00, 1414910.193360799, A111ZZN
2023-04-22 20:36:27.666502-03:00, 1414910.93530327, AA000AA
2023-04-22 20:36:27.666502-03:00, 1414910.93530327, MWW369
2023-04-22 20:36:29.042353-03:00, 1414912.277442358, MWW369
2023-04-22 20:36:34.000786-03:00, 1414917.293343955, A111ZZN
2023-04-22 20:36:34.330077-03:00, 1414917.622709593, A111ZZN
2023-04-22 20:36:34.674056-03:00, 1414917.956011467, AA000AA
2023-04-22 20:36:40.891337-03:00, 1414924.202540035, MWW369
2023-04-22 20:36:40.891337-03:00, 1414924.202540035, A111ZZN
2023-04-22 20:36:41.543456-03:00, 1414924.821144002, AA000AA
2023-04-22 20:36:41.543456-03:00, 1414924.821144002, MWW365
2023-04-22 20:36:42.771619-03:00, 1414926.055026821, MWW369
2023-04-22 20:36:47.777683-03:00, 1414931.080163343, MWW369
2023-04-22 20:36:47.777683-03:00, 1414931.080163343, A111ZZN
2023-04-22 20:36:48.531768-03:00, 1414931.730326082, AA000AA
2023-04-22 20:36:54.627796-03:00, 1414937.93164007, A111ZZN
2023-04-22 20:36:54.627796-03:00, 1414937.93164007, MWW369
2023-04-22 20:36:55.342072-03:00, 1414938.607219221, MWW369
2023-04-22 20:36:55.342072-03:00, 1414938.607219221, AA000AA
2023-04-22 20:36:56.870513-03:00, 1414940.170688501, MWW369
2023-04-22 20:36:57.167123-03:00, 1414940.499283334, AA000AA
2023-04-22 20:37:01.665530-03:00, 1414944.829280814, MWW369
2023-04-22 20:37:02.936199-03:00, 1414945.964166052, AA000AA
2023-04-22 20:37:03.689288-03:00, 1414946.608496086, A111ZZN
2023-04-22 20:37:05.000747-03:00, 1414948.258057081, MWW369
2023-04-22 20:37:07.664792-03:00, 1414950.994461863, AA000AA
2023-04-22 20:37:10.042249-03:00, 1414953.314169651, MWW369
2023-04-22 20:37:10.398626-03:00, 1414953.665658678, AA000AA
2023-04-22 20:37:11.687241-03:00, 1414954.956386386, MWW369
2023-04-22 20:37:12.868311-03:00, 1414956.197761314, AA000AA
2023-04-22 20:37:17.012464-03:00, 1414960.313776592, MWW369
2023-04-22 20:37:17.349333-03:00, 1414960.633142909, A111ZZN
2023-04-22 20:37:17.678872-03:00, 1414960.975714579, AA000AA
2023-04-22 20:37:18.843667-03:00, 1414962.133641073, MWW369
2023-04-22 20:37:21.785334-03:00, 1414965.142139043, AA000AA
2023-04-22 20:37:23.719217-03:00, 1414967.03264081, MWW369
2023-04-22 20:37:23.719217-03:00, 1414967.03264081, A111ZZN
2023-04-22 20:37:24.433288-03:00, 1414967.724036911, AA000AA
2023-04-22 20:37:25.679100-03:00, 1414968.924756328, MWW369
2023-04-22 20:37:30.622072-03:00, 1414973.936614839, MWW369
2023-04-22 20:37:31.255295-03:00, 1414974.546601093, AA000AA
2023-04-22 20:37:37.445892-03:00, 1414980.742927692, MWW369
2023-04-22 20:37:37.445892-03:00, 1414980.742927692, A111ZZN
2023-04-22 20:37:38.123384-03:00, 1414981.407760361, AA000AA
2023-04-22 20:37:39.356084-03:00, 1414982.639227875, MWW369
2023-04-22 20:37:44.519740-03:00, 1414987.792218119, A111ZZN
2023-04-22 20:37:45.219401-03:00, 1414988.509109952, AA000AA
2023-04-22 20:37:46.442205-03:00, 1414989.738137781, MWW369
2023-04-22 20:37:46.761001-03:00, 1414990.06699029, AA000AA
2023-04-22 20:37:51.309923-03:00, 1414994.604800677, MWW369
2023-04-22 20:37:51.628108-03:00, 1414994.930974783, A111ZZN
2023-04-22 20:37:51.972348-03:00, 1414995.249827898, AA000AA
2023-04-22 20:37:51.972348-03:00, 1414995.249827898, MWW369
2023-04-22 20:37:53.470432-03:00, 1414996.773142111, MWW369
2023-04-22 20:37:56.651330-03:00, 1414999.993175801, AA000AA
2023-04-22 20:38:00.313741-03:00, 1415003.596640655, MWW369
2023-04-22 20:38:01.161920-03:00, 1415004.502236482, AA000AA
2023-04-22 20:38:06.167349-03:00, 1415009.43418293, MWW369
2023-04-22 20:38:06.813355-03:00, 1415010.088498033, A111ZZN
2023-04-22 20:38:07.169705-03:00, 1415010.439967351, MWW369
2023-04-22 20:38:08.081471-03:00, 1415011.382354219, MWW369
2023-04-22 20:38:11.150472-03:00, 1415014.489148792, AA000AA
2023-04-22 20:38:13.396690-03:00, 1415016.686917052, A111ZZN
2023-04-22 20:38:14.041174-03:00, 1415017.338563968, AA000AA
2023-04-22 20:38:14.041174-03:00, 1415017.338563968, MWW369
2023-04-22 20:38:15.349618-03:00, 1415018.548795978, MWW369
2023-04-22 20:38:20.325354-03:00, 1415023.550557941, A111ZZN
2023-04-22 20:38:20.652331-03:00, 1415023.947504429, A111ZZN
2023-04-22 20:38:21.004074-03:00, 1415024.276248943, AA000AA
2023-04-22 20:38:27.233696-03:00, 1415030.50904675, MWW369
